study,scenario_key,regime,method,theta,validation_tpr,validation_tnr,target_tpr,target_tnr,target_size_m,validation_total_N,n_pass,n_fail,rho_target,rho_actual,sensitivity_decline,specificity_decline,replications,coverage_count,coverage,coverage_wilson_low,coverage_wilson_high,coverage_mcse,bias,bias_mcse,bias_mc95_low,bias_mc95_high,rmse,empirical_sd,mean_width,mean_width_mcse,rms_raw_bootstrap_sd,rms_analytic_se,rms_reported_se,se_calibration_ratio,se_calibration_ratio_low,se_calibration_ratio_high,weak_j_fraction,discarded_fraction,analytic_bias,empirical_minus_analytic_bias
B,B|da=0.0250|db=0.0375,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.85,0.8375,2000,200,100,100,nan,nan,0.025,0.0375,3000,2724,0.908,0.8971292127936218,0.9178272466465124,0.0052768677578022855,-0.01554945977365485,0.0007108868308914908,-0.016942772359285988,-0.014156147188023712,0.041920884987927155,0.03893687531126299,0.15307158747619243,0.00048026487977420915,0.03990652156734725,nan,0.03990652156734725,1.0249030321085826,1.0004824904911918,1.0514238614867655,0.0,0.0,-0.016666666666666673,0.0011172068930118233
B,B|da=0.0250|db=0.0500,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.85,0.825,2000,200,100,100,nan,nan,0.025,0.05,3000,2763,0.921,0.9108004647994692,0.9301227445738065,0.004924733495327436,-0.011879745180681689,0.0007205146858193448,-0.013291928015219797,-0.01046756234614358,0.041207201331678614,0.03946421464370028,0.1536829368139443,0.0004762969588712724,0.040139065531283324,nan,0.040139065531283324,1.0171003247796995,0.98842312742261,1.0443556735200152,0.0,0.0,-0.013333333333333341,0.0014535881526516522
B,B|da=0.0250|db=0.0625,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.85,0.8125,2000,200,100,100,nan,nan,0.025,0.0625,3000,2758,0.9193333333333333,0.9090437914182697,0.9285503474507569,0.004971906259358864,-0.009857147666948451,0.0007242115253174443,-0.01127657617375946,-0.008437719160137443,0.040866684206116874,0.0396666988821588,0.15338422808852253,0.0004835436456800024,0.04011618184110682,nan,0.04011618184110682,1.0113314939638243,0.9851585201746207,1.0371204829072544,0.0,0.0,-0.010000000000000009,0.00014285233305155742
B,B|da=0.0250|db=0.0750,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.85,0.8,2000,200,100,100,nan,nan,0.025,0.075,3000,2797,0.9323333333333333,0.9227812470779633,0.9407796417242049,0.0045857710688930265,-0.006129865611497531,0.0007193870761888205,-0.007539838371771191,-0.004719892851223872,0.03986992639587051,0.03940245292063046,0.153368794167601,0.000472617355264159,0.04006348836234365,nan,0.04006348836234365,1.0167765048294006,0.9929801322718818,1.0452371066433577,0.0,0.0,-0.0066666666666666775,0.0005368010551691461
B,B|da=0.0250|db=0.0875,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.85,0.7875,2000,200,100,100,nan,nan,0.025,0.0875,3000,2813,0.9376666666666666,0.9284432811473522,0.9457706332684124,0.004413913187822075,-0.002759640637544525,0.0007144149127964422,-0.004159868136643875,-0.0013594131384451747,0.03922080099460751,0.039130116315669754,0.15369392318550687,0.0004840738548230505,0.04014208623221313,nan,0.04014208623221313,1.0258616639005014,0.9994363122593475,1.055472177203226,0.0,0.0,-0.0033333333333333457,0.0005736926957888209
B,B|da=0.0250|db=0.1000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.85,0.775,2000,200,100,100,nan,nan,0.025,0.1,3000,2813,0.9376666666666666,0.9284432811473522,0.9457706332684124,0.004413913187822075,-1.9337388146301038e-07,0.0007246779042070673,-0.001420535966519282,0.001420149218756356,0.03968562758115826,0.039692243505977866,0.15388033669350815,0.00047834614370891813,0.040249907634687325,nan,0.040249907634687325,1.0140497003810196,0.9883503628392674,1.035873241821742,0.0,0.0,-9.25185853854297e-18,-1.9337388145375853e-07
B,B|da=0.0375|db=0.0000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8375,0.875,2000,200,100,100,nan,nan,0.0375,0.0,3000,2421,0.807,0.792488749465073,0.8207260374175771,0.007205345238085403,-0.038694884421287656,0.0006891504424461285,-0.04004559446841191,-0.0373441743741634,0.05405186536111008,0.03774632428424103,0.1514692775032359,0.00047015682903932954,0.03931811798949345,nan,0.03931811798949345,1.0416409739241455,1.0159392649642414,1.0661338148559036,0.0,0.0,-0.04,0.0013051155787123445
B,B|da=0.0375|db=0.0125,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8375,0.8625,2000,200,100,100,nan,nan,0.0375,0.0125,3000,2487,0.829,0.8151083516122147,0.8420501659265208,0.00687408175686033,-0.03454902708013485,0.0007145605374118631,-0.03594953999823569,-0.033148514162034015,0.052200718005610394,0.03913809250434916,0.15285423998467218,0.0004795253679476386,0.039738799980053155,nan,0.039738799980053155,1.015348409625156,0.988636520600015,1.0407288479807397,0.0,0.0,-0.03666666666666667,0.0021176395865318137
B,B|da=0.0375|db=0.0250,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8375,0.85,2000,200,100,100,nan,nan,0.0375,0.025,3000,2489,0.8296666666666667,0.8157949984801642,0.8426951472602708,0.006863426959590204,-0.03172789058010983,0.0007009019954582127,-0.033101633247900185,-0.030354147912319475,0.04979918271184877,0.03838998335128466,0.15192487769561316,0.00048062748830699495,0.03952551615857497,nan,0.03952551615857497,1.0295788825147358,1.0060874234333181,1.0551270781628836,0.0,0.0,-0.03333333333333333,0.001605442753223503
B,B|da=0.0375|db=0.0375,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8375,0.8375,2000,200,100,100,nan,nan,0.0375,0.0375,3000,2563,0.8543333333333333,0.8412565913606982,0.8665037978426207,0.006440701020046626,-0.02941055855669772,0.0007012444196507076,-0.030784972363572798,-0.02803614474982264,0.04837065659213887,0.03840873869673116,0.15264810871930673,0.0004698171485043249,0.039653449063367846,nan,0.039653449063367846,1.0324069576057864,1.0093585583884765,1.0609510047064064,0.0,0.0,-0.03,0.0005894414433022799
B,B|da=0.0375|db=0.0500,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8375,0.825,2000,200,100,100,nan,nan,0.0375,0.05,3000,2623,0.8743333333333333,0.8619911398889296,0.8857180953653764,0.0060518469785555435,-0.025597537360787737,0.0007078837192861902,-0.026984963955830932,-0.02421011076574454,0.0464546111776672,0.038772388114370115,0.15272676143801797,0.00047508045217987483,0.039759627739994925,nan,0.039759627739994925,1.0254624405056678,1.0030323676651693,1.0502160491252737,0.0,0.0,-0.02666666666666667,0.0010691293058789318
B,B|da=0.0375|db=0.0625,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8375,0.8125,2000,200,100,100,nan,nan,0.0375,0.0625,3000,2640,0.88,0.8678829332822373,0.891145141686515,0.00593295878967653,-0.022217220393811687,0.0007096073948076669,-0.02360802533079801,-0.020826415456825367,0.04476303501405606,0.03886679771086335,0.15269685801246594,0.0004798754655332271,0.03974863081985891,nan,0.03974863081985891,1.0226885969756414,0.9992194497472638,1.046311641544976,0.0,0.0,-0.023333333333333334,0.001116112939521647
B,B|da=0.0375|db=0.0750,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8375,0.8,2000,200,100,100,nan,nan,0.0375,0.075,3000,2701,0.9003333333333333,0.8890967544758498,0.9105459806447392,0.005469101761173774,-0.017772530772078965,0.0007153952554997845,-0.01917467970756937,-0.01637038183658856,0.043020020623515606,0.039183811896940375,0.15394148564430896,0.0004818775720604844,0.040147388852437856,nan,0.040147388852437856,1.0245912000096327,1.0011095552264575,1.0518725910328754,0.0,0.0,-0.020000000000000004,0.002227469227921039
B,B|da=0.0375|db=0.0875,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8375,0.7875,2000,200,100,100,nan,nan,0.0375,0.0875,3000,2758,0.9193333333333333,0.9090437914182697,0.9285503474507569,0.004971906259358864,-0.015054470929836805,0.000690768788573526,-0.01640835287708528,-0.013700588982588332,0.04071418046897227,0.0378349647522237,0.1541068864263596,0.0004689669437111337,0.040100959597748446,nan,0.040100959597748446,1.0598915542901772,1.0332354113443372,1.088250911850277,0.0,0.0,-0.016666666666666673,0.0016121957368298682
B,B|da=0.0375|db=0.1000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8375,0.775,2000,200,100,100,nan,nan,0.0375,0.1,3000,2779,0.9263333333333333,0.9164304599214784,0.9351457750653936,0.004769342683182833,-0.011513447466985016,0.0007036953848431837,-0.01289266507736471,-0.010134229856605323,0.04021971990615006,0.03854298358908907,0.1542133277078725,0.00047401712088354533,0.040185398399880834,nan,0.040185398399880834,1.0426125498820156,1.0148284797018179,1.0673268479861415,0.0,0.0,-0.013333333333333336,0.0018198858663483197
B,B|da=0.0500|db=0.0000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.825,0.875,2000,200,100,100,nan,nan,0.05,0.0,3000,2115,0.705,0.6884271863122117,0.7210484857104046,0.008326163582346915,-0.052028589228857225,0.0006948472807534223,-0.05339046487388952,-0.05066671358382493,0.06445874273605454,0.038058352968977464,0.15071299526016552,0.00047364137027413656,0.03910932734226591,nan,0.03910932734226591,1.0276148149171123,1.0050041923199695,1.051469393144414,0.0,0.0,-0.053333333333333344,0.0013047441044761188
B,B|da=0.0500|db=0.0125,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.825,0.8625,2000,200,100,100,nan,nan,0.05,0.0125,3000,2169,0.723,0.7067086415957372,0.7387209918727674,0.00817049570099636,-0.049135283238190164,0.0007020012680400272,-0.05051118044065007,-0.04775938603573026,0.062387503509166484,0.038450192990275335,0.15047582451622246,0.00045927530862160677,0.039030775736495806,nan,0.039030775736495806,1.0150996055173849,0.9881493151629896,1.0393099764272715,0.0,0.0,-0.05000000000000001,0.0008647167618098459
B,B|da=0.0500|db=0.0250,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.825,0.85,2000,200,100,100,nan,nan,0.05,0.025,3000,2265,0.755,0.7392900907822482,0.7700576963678356,0.007852282046216458,-0.0464228761850658,0.0006910921660368452,-0.04777739194049579,-0.04506836042963581,0.059895166506025235,0.03785267686534858,0.15044919291099437,0.0004677728618408272,0.03907852427234685,nan,0.03907852427234685,1.032384695311217,1.0038224001265896,1.0616273516384203,0.0,0.0,-0.04666666666666668,0.00024379048160088485
B,B|da=0.0500|db=0.0375,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.825,0.8375,2000,200,100,100,nan,nan,0.05,0.0375,3000,2314,0.7713333333333333,0.7559636405632425,0.7860090375284806,0.007667642449980356,-0.04329655904056051,0.0006936983717055738,-0.044656182865237516,-0.04193693521588351,0.057600026910086845,0.03799542462877463,0.15078809515642813,0.00046636677891013654,0.03916146180548029,nan,0.03916146180548029,1.0306888839405837,1.0037304730993688,1.0575719526844798,0.0,0.0,-0.04333333333333334,3.677429277283012e-05
B,B|da=0.0500|db=0.0500,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.825,0.825,2000,200,100,100,nan,nan,0.05,0.05,3000,2401,0.8003333333333333,0.7856486439719637,0.8142498608936906,0.0072983991141639835,-0.038535910600919654,0.0006967114626846618,-0.039901439975397815,-0.03717038122644149,0.054228697067958756,0.03816045841848081,0.15136188544485488,0.00047707115336236683,0.03933911524178222,nan,0.03933911524178222,1.030886862269207,1.0042966788685,1.0602370393767493,0.0,0.0,-0.040000000000000015,0.0014640893990803608
B,B|da=0.0500|db=0.0625,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.825,0.8125,2000,200,100,100,nan,nan,0.05,0.0625,3000,2414,0.8046666666666666,0.790093991705615,0.8184600964710863,0.0072382829967293175,-0.03652651776717941,0.0007141407031137897,-0.03792620782517655,-0.035126827709182275,0.05351324448007057,0.039115097232802244,0.15096378337022695,0.0004770204926445657,0.039256874127615984,nan,0.039256874127615984,1.0036246080118356,0.9822396513874069,1.0268784267542035,0.0,0.0,-0.03666666666666668,0.00014014889948726905
B,B|da=0.0500|db=0.0750,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.825,0.8,2000,200,100,100,nan,nan,0.05,0.075,3000,2533,0.8443333333333334,0.8309207503522645,0.8568652158255611,0.006619027006933761,-0.0318074759368121,0.0007002133642133702,-0.033179868912163936,-0.030435082961460268,0.049820894140756605,0.03835226546462435,0.15227715324179147,0.000474251185252477,0.03959549687220244,nan,0.03959549687220244,1.0324161139509433,1.008826737122366,1.0586990436905441,0.0,0.0,-0.03333333333333335,0.001525857396521245
B,B|da=0.0500|db=0.0875,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.825,0.7875,2000,200,100,100,nan,nan,0.05,0.0875,3000,2551,0.8503333333333334,0.8371199115594129,0.8626507084337088,0.006513231547026804,-0.030240397793735774,0.0007118010133843489,-0.03163550214412821,-0.028845293443343335,0.04933515020759218,0.03898694714856446,0.15153178893966882,0.0004762491745568182,0.03946857023269071,nan,0.03946857023269071,1.0123534444051483,0.9864460637540788,1.0396476863569217,0.0,0.0,-0.030000000000000016,-0.0002403977937357575
B,B|da=0.0500|db=0.1000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.825,0.775,2000,200,100,100,nan,nan,0.05,0.1,3000,2650,0.8833333333333333,0.8713525559240558,0.8943336600531941,0.005861045286623527,-0.024716817127550805,0.0007032296361865337,-0.026095121887337615,-0.023338512367763995,0.045760488203566096,0.038517473484551576,0.15329570944308452,0.0004775158820733887,0.03984962868419701,nan,0.03984962868419701,1.0345857367872202,1.0095969613713354,1.0637399427104692,0.0,0.0,-0.026666666666666682,0.001949849539115877
B,B|da=0.0625|db=0.0000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8125,0.875,2000,200,100,100,nan,nan,0.0625,0.0,3000,1758,0.586,0.5682756523739116,0.6035043856453322,0.008992663676575478,-0.06729226955018752,0.0006742636584029685,-0.06861380203674156,-0.06597073706363349,0.0767573407099472,0.03693094154132636,0.14871303406643996,0.0004391563452809746,0.03850330016753552,nan,0.03850330016753552,1.0425756441776515,1.0211934758549115,1.0706151684663525,0.0,0.0,-0.06666666666666667,-0.0006256028835208566
B,B|da=0.0625|db=0.0125,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8125,0.8625,2000,200,100,100,nan,nan,0.0625,0.0125,3000,1925,0.6416666666666667,0.6243367582688318,0.6586342345923258,0.008754628405507484,-0.06137225398011259,0.0006945763152982288,-0.06273359854261165,-0.06001090941761352,0.07220373879281783,0.03804351157976606,0.14983865966963822,0.0004499664554025091,0.038864539689706004,nan,0.038864539689706004,1.0215812914172893,0.9971284923976085,1.0518510161523302,0.0,0.0,-0.06333333333333334,0.0019610793532207488
B,B|da=0.0625|db=0.0250,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8125,0.85,2000,200,100,100,nan,nan,0.0625,0.025,3000,1958,0.6526666666666666,0.6354436861524025,0.6694991720367979,0.008692772647222307,-0.058803489442666224,0.0006876979197999674,-0.06015135259771728,-0.05745562628761517,0.06982952619699255,0.03766676634238208,0.14996235031184446,0.00045603800147437176,0.03890038107435987,nan,0.03890038107435987,1.032750746925407,1.0102095880246116,1.0614238191498548,0.0,0.0,-0.060000000000000005,0.0011965105573337811
B,B|da=0.0625|db=0.0375,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8125,0.8375,2000,200,100,100,nan,nan,0.0625,0.0375,3000,2014,0.6713333333333333,0.6543148357199817,0.6879136121168066,0.008576030334385268,-0.05603917305645345,0.0006971060302585489,-0.057405475769165895,-0.054672870343741006,0.06780688322214946,0.03818206977454861,0.14944782738065227,0.00047234154156620116,0.038800488466158814,nan,0.038800488466158814,1.0161965732937408,0.992754012172148,1.0418561072088097,0.0,0.0,-0.05666666666666667,0.00062749361021322
B,B|da=0.0625|db=0.0500,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8125,0.825,2000,200,100,100,nan,nan,0.0625,0.05,3000,2112,0.704,0.6874124595432033,0.7200657701768637,0.008334346605063492,-0.052056013898215237,0.0006921382426665634,-0.05341257992616454,-0.05069944787026593,0.06439344352112948,0.03790997284204614,0.15048238630905075,0.0004589614386340841,0.03904399373862788,nan,0.03904399373862788,1.0299135243727737,1.007665250126449,1.0577763255307817,0.0,0.0,-0.053333333333333344,0.0012773194351181072
B,B|da=0.0625|db=0.0625,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8125,0.8125,2000,200,100,100,nan,nan,0.0625,0.0625,3000,2222,0.7406666666666667,0.724682940004657,0.7560348408088862,0.00800165723575551,-0.04964094964023358,0.0006838245231182724,-0.05098122107729067,-0.04830067820317649,0.06218202473753638,0.03745461166870908,0.1506872798353956,0.0004583779182012864,0.039069981940052775,nan,0.039069981940052775,1.0431287416789115,1.0159179074198605,1.0703403237630735,0.0,0.0,-0.05000000000000001,0.00035905035976643157
B,B|da=0.0625|db=0.0750,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8125,0.8,2000,200,100,100,nan,nan,0.0625,0.075,3000,2249,0.7496666666666667,0.7338522499574546,0.7648425115790328,0.007909204670415258,-0.046162004268769374,0.000704025386514436,-0.04754186867053956,-0.044782139866999186,0.060144743917780775,0.038561058525025,0.1510177103275841,0.0004712681019702822,0.0392176189540977,nan,0.0392176189540977,1.0170265146805193,0.9889901886921486,1.0483791449499122,0.0,0.0,-0.04666666666666667,0.0005046623978972944
B,B|da=0.0625|db=0.0875,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8125,0.7875,2000,200,100,100,nan,nan,0.0625,0.0875,3000,2315,0.7716666666666666,0.7563042437953347,0.7863342483972382,0.007663707158249682,-0.043170631622556965,0.000699337505696607,-0.04454130794676039,-0.04179995529835354,0.05770990558271168,0.038304292717942924,0.15081203768965454,0.00047267155157118936,0.03914345313076922,nan,0.03914345313076922,1.021907738096237,0.9965898177217054,1.0500229469304134,0.0,0.0,-0.04333333333333334,0.00016270171077637646
B,B|da=0.0625|db=0.1000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8125,0.775,2000,200,100,100,nan,nan,0.0625,0.1,3000,2374,0.7913333333333333,0.7764243057280642,0.8054972184146458,0.007419004625260024,-0.039351233867517155,0.000707413468485285,-0.04073773878792687,-0.03796472894710744,0.05522065391919747,0.038746631417236055,0.15080937795511723,0.00048037534977225896,0.039234284283750795,nan,0.039234284283750795,1.0125856841918344,0.9875548889647406,1.0392762318561024,0.0,0.0,-0.04000000000000001,0.0006487661324828531
B,B|da=0.0750|db=0.0000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8,0.875,2000,200,100,100,nan,nan,0.075,0.0,3000,1480,0.49333333333333335,0.4754629491730258,0.5112207688099786,0.009127897814859592,-0.0783652789502497,0.0007011073866701251,-0.07973942417741814,-0.07699113372308125,0.08726557222818769,0.038401233091272434,0.1483896848418035,0.0004522831909100136,0.038470115733454914,nan,0.038470115733454914,1.0017937612060206,0.9754185511402452,1.0257820002954816,0.0,0.0,-0.08,0.0016347210497503067
B,B|da=0.0750|db=0.0125,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8,0.8625,2000,200,100,100,nan,nan,0.075,0.0125,3000,1488,0.496,0.47812518961431844,0.5138850411754841,0.009128417168381383,-0.07729236320819233,0.0006942544423730112,-0.07865307691135037,-0.07593164950503428,0.08613707165524233,0.03802588187358687,0.14767510953266952,0.00045187578367137955,0.03829259590502777,nan,0.03829259590502777,1.00701401304321,0.9828420263626856,1.0322837667996168,0.0,0.0,-0.07666666666666666,-0.0006256965415256666
B,B|da=0.0750|db=0.0250,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8,0.85,2000,200,100,100,nan,nan,0.075,0.025,3000,1581,0.527,0.5091110292601323,0.5448199129087002,0.009115389916692172,-0.0732951371208087,0.0007068253227485252,-0.07468048929675672,-0.0719097849448607,0.08288838057385935,0.03871441734852367,0.14834772359144333,0.0004567177471276751,0.03849219102770362,nan,0.03849219102770362,0.9942598562489143,0.9695645045616498,1.0191620656702127,0.0,0.0,-0.07333333333333333,3.819621252462713e-05
B,B|da=0.0750|db=0.0375,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8,0.8375,2000,200,100,100,nan,nan,0.075,0.0375,3000,1670,0.5566666666666666,0.5388287571872031,0.5743596399572598,0.009069893216734305,-0.06951739373887045,0.0006824369615432061,-0.07085494560521408,-0.06817984187252682,0.07892631330221647,0.037378611791249954,0.14884605324005343,0.0004469650218263057,0.03858587144523992,nan,0.03858587144523992,1.0322981404641833,1.0049790927270088,1.0623080215491818,0.0,0.0,-0.06999999999999999,0.0004826062611295451
B,B|da=0.0750|db=0.0500,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8,0.825,2000,200,100,100,nan,nan,0.075,0.05,3000,1778,0.5926666666666667,0.5749770300300239,0.6101192900062158,0.008970560905705003,-0.06546546705083978,0.0006948880157996974,-0.06682742253509569,-0.06410351156658387,0.07572220658655034,0.03806058411935006,0.1494439579890496,0.00045045588990642914,0.03876270727778258,nan,0.03876270727778258,1.0184475140011202,0.9934235180093623,1.0456454498133212,0.0,0.0,-0.06666666666666667,0.0012011996158268895
B,B|da=0.0750|db=0.0625,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8,0.8125,2000,200,100,100,nan,nan,0.075,0.0625,3000,1833,0.611,0.5934231506992702,0.6282929448837073,0.008900917555698027,-0.06304801824437711,0.0006905477303158792,-0.06440146692540212,-0.06169456956335211,0.07351968615213683,0.03782285689280011,0.14899501906832632,0.0004533732794679872,0.038639865327755284,nan,0.038639865327755284,1.021600918123948,0.9975700764889701,1.0470337405505752,0.0,0.0,-0.06333333333333334,0.0002853150889562256
B,B|da=0.0750|db=0.0750,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8,0.8,2000,200,100,100,nan,nan,0.075,0.075,3000,1901,0.6336666666666667,0.6162651585809258,0.6507262958598372,0.008796461830801105,-0.06025698116058009,0.0006910461675748202,-0.06161140676068117,-0.05890255556047901,0.07115518709792226,0.037850157425822414,0.14848245886795536,0.00045608346624836964,0.03848502976998868,nan,0.03848502976998868,1.016773307889418,0.9920617559991253,1.0414828898104913,0.0,0.0,-0.06,-0.00025698116058009424
B,B|da=0.0750|db=0.0875,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8,0.7875,2000,200,100,100,nan,nan,0.075,0.0875,3000,2046,0.682,0.6651117468696827,0.6984227521942988,0.008502470229292191,-0.056118223259367994,0.000681539701523105,-0.057454016528387455,-0.05478242999034853,0.06739643595680804,0.03732946683595426,0.14977853839962035,0.0004567274399464241,0.03883347323169323,nan,0.03883347323169323,1.040290058316353,1.013263521152081,1.0683335829156608,0.0,0.0,-0.05666666666666667,0.0005484434072986766
B,B|da=0.0750|db=0.1000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.8,0.775,2000,200,100,100,nan,nan,0.075,0.1,3000,2080,0.6933333333333334,0.6765944917645867,0.7095776867282872,0.008418674128036676,-0.05329014052702696,0.0006982515340192796,-0.054658688385854595,-0.05192159266819933,0.06558976396105076,0.038244811599494534,0.14930511440819458,0.0004524392278467669,0.03873840249760461,nan,0.03873840249760461,1.0129060878447784,0.9866588977572979,1.034939408062699,0.0,0.0,-0.05333333333333334,4.319280630637329e-05
B,B|da=0.0875|db=0.0000,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.7875,0.875,2000,200,100,100,nan,nan,0.0875,0.0,3000,1139,0.37966666666666665,0.36246492195735974,0.39717618763586865,0.008860396697080195,-0.09196575496268167,0.0006854004111111522,-0.09330911508344847,-0.09062239484191487,0.0993305163722935,0.03754092660888926,0.1474134991579213,0.0004389584759924731,0.0381825804952198,nan,0.0381825804952198,1.017092116372498,0.9932076824443415,1.0406527595163704,0.0,0.0,-0.09333333333333332,0.0013675783706516564
B,B|da=0.0875|db=0.0125,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.7875,0.8625,2000,200,100,100,nan,nan,0.0875,0.0125,3000,1148,0.38266666666666665,0.3654348701233426,0.40019856637753387,0.008873798301533356,-0.08968734905472842,0.0006723690175195477,-0.09100516811338731,-0.08836952999606952,0.09695157960306568,0.03682716778630425,0.1471900565820872,0.00043775006179387757,0.038113447366492505,nan,0.038113447366492505,1.0349274640844526,1.0082064144272276,1.061236767376684,0.0,0.0,-0.08999999999999998,0.000312650945271567
B,B|da=0.0875|db=0.0250,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.7875,0.85,2000,200,100,100,nan,nan,0.0875,0.025,3000,1265,0.4216666666666667,0.4041068584733047,0.43942682782699644,0.009015983749040533,-0.08590618302450037,0.0006832158613405356,-0.08724526150639433,-0.08456710454260641,0.0937003587906025,0.03742127389015331,0.14703384413268017,0.0004406946082122288,0.03807711445176418,nan,0.03807711445176418,1.0175258748148452,0.9912788259323422,1.0444442908567912,0.0,0.0,-0.08666666666666666,0.0007604836421662847
B,B|da=0.0875|db=0.0375,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.7875,0.8375,2000,200,100,100,nan,nan,0.0875,0.0375,3000,1381,0.4603333333333333,0.4425598483322413,0.4782082736666345,0.009099936914718247,-0.08274422649657409,0.0006792578289510044,-0.08407554737753493,-0.08141290561561325,0.09072110681584446,0.03720448352784508,0.14842811420974236,0.00044247034397520746,0.038432207906786295,nan,0.038432207906786295,1.0329993662732166,1.0096926214276303,1.0577150043424952,0.0,0.0,-0.08333333333333333,0.0005891068367592373
B,B|da=0.0875|db=0.0500,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.7875,0.825,2000,200,100,100,nan,nan,0.0875,0.05,3000,1455,0.485,0.4671467232374174,0.5028916422243424,0.009124600447873502,-0.07895606150318735,0.0006729237933427824,-0.08027496790247927,-0.07763715510389542,0.0871325778145234,0.036857554109578666,0.1481686697835962,0.0004401321911465165,0.03838160491030288,nan,0.03838160491030288,1.0413497541424797,1.0184060382178721,1.0699594880545955,0.0,0.0,-0.08,0.0010439384968126547
B,B|da=0.0875|db=0.0625,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.7875,0.8125,2000,200,100,100,nan,nan,0.0875,0.0625,3000,1516,0.5053333333333333,0.48744703150253343,0.5232059941110629,0.009128189954851502,-0.07518053218219611,0.0006916423620688094,-0.07653612630203319,-0.07382493806235904,0.08418278637028821,0.03788281234312424,0.1484141060169627,0.00046009364429281817,0.03850168941781209,nan,0.03850168941781209,1.0163366190736411,0.9950777008220109,1.0430038030734576,0.0,0.0,-0.07666666666666666,0.001486134484470547
B,B|da=0.0875|db=0.0750,target calibration drift,full_fixed_stratum_bootstrap,0.8,0.875,0.875,0.7875,0.8,2000,200,100,100,nan,nan,0.0875,0.075,3000,1608,0.536,0.518119811257782,0.5537881116339946,0.009105016932072852,-0.07293260804373136,0.0006874340336568597,-0.07427995399144591,-0.07158526209601682,0.08207551036941008,0.03765231270306277,0.1485324187165831,0.00044872096301028664,0.038494621146393994,nan,0.038494621146393994,1.0223706960572094,0.9979887535632705,1.0511351191834954,0.0,0.0,-0.07333333333333332,0.0004007252896019581
